Path,Speaker,Emotion,Transcript
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_tip_angry.wav,OAF,angry,Say the word tip.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_tire_angry.wav,OAF,angry,Say the word tire.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_ton_angry.wav,OAF,angry,Say the word ton.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_tool_angry.wav,OAF,angry,Say the word tool.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_tough_angry.wav,OAF,angry,Say the word tough.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_turn_angry.wav,OAF,angry,Say the word turn.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_vine_angry.wav,OAF,angry,Say the word fine.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_voice_angry.wav,OAF,angry,Say the word voice.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_void_angry.wav,OAF,angry,Say the word void.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_vote_angry.wav,OAF,angry,Say the word vote.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_wag_angry.wav,OAF,angry,Say the word wag.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_walk_angry.wav,OAF,angry,"Say the word, what?"
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_wash_angry.wav,OAF,angry,Say the word wash.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_week_angry.wav,OAF,angry,Say the word week.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_wheat_angry.wav,OAF,angry,Say the word wheat.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_when_angry.wav,OAF,angry,Say the word when.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_which_angry.wav,OAF,angry,Say the word which.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_whip_angry.wav,OAF,angry,Say the word whip.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_white_angry.wav,OAF,angry,Say the word white.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_wife_angry.wav,OAF,angry,Say the word wife.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_wire_angry.wav,OAF,angry,Say the word wire.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_witch_angry.wav,OAF,angry,Say the word which.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_yearn_angry.wav,OAF,angry,Say the word yearn.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_yes_angry.wav,OAF,angry,Say the word yes.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_young_angry.wav,OAF,angry,Say the word young.
/content/drive/MyDrive/speech_emotion_project/data/OAF_angry/OAF_youth_angry.wav,OAF,angry,Say the word youth.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_back_disgust.wav,OAF,disgust,Say the word back.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_bar_disgust.wav,OAF,disgust,Say the word bar.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_base_disgust.wav,OAF,disgust,Say the word base.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_bath_disgust.wav,OAF,disgust,Say the word BAAA!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_bean_disgust.wav,OAF,disgust,Say the word BEEN.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_beg_disgust.wav,OAF,disgust,Say the word big.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_bite_disgust.wav,OAF,disgust,Say the word bite.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_boat_disgust.wav,OAF,disgust,Say the word boat.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_bone_disgust.wav,OAF,disgust,Say the word bone.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_book_disgust.wav,OAF,disgust,Say the word book.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_bought_disgust.wav,OAF,disgust,Say the word BOT!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_burn_disgust.wav,OAF,disgust,Say the word burn.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_cab_disgust.wav,OAF,disgust,Say the word cab.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_calm_disgust.wav,OAF,disgust,Say the word calm.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_came_disgust.wav,OAF,disgust,Say the word came.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_cause_disgust.wav,OAF,disgust,Say the word cause.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_chain_disgust.wav,OAF,disgust,Say the word chain.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_chair_disgust.wav,OAF,disgust,Say the word chair.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_chalk_disgust.wav,OAF,disgust,Say the word chalk.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_chat_disgust.wav,OAF,disgust,Say the word chat.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_check_disgust.wav,OAF,disgust,Say the word check.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_cheek_disgust.wav,OAF,disgust,Say the word cheek.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_chief_disgust.wav,OAF,disgust,Say the word chief.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_choice_disgust.wav,OAF,disgust,Say the word choice.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_cool_disgust.wav,OAF,disgust,Say the word cool.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_dab_disgust.wav,OAF,disgust,"Say the word, damn."
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_date_disgust.wav,OAF,disgust,Say the word date
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_dead_disgust.wav,OAF,disgust,Say the word dead.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_death_disgust.wav,OAF,disgust,Say the word death.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_deep_disgust.wav,OAF,disgust,Say the word deep.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_dime_disgust.wav,OAF,disgust,"Say the word, time."
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_dip_disgust.wav,OAF,disgust,Say the word dip.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_ditch_disgust.wav,OAF,disgust,Say the word ditch.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_dodge_disgust.wav,OAF,disgust,Say the word dodge.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_dog_disgust.wav,OAF,disgust,Say that we're a dog.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_doll_disgust.wav,OAF,disgust,Say the word DAW!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_door_disgust.wav,OAF,disgust,Say the word door.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_fail_disgust.wav,OAF,disgust,Say the word fail.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_fall_disgust.wav,OAF,disgust,Say the word fall.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_far_disgust.wav,OAF,disgust,Say the word far.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_fat_disgust.wav,OAF,disgust,Say the word fat.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_fit_disgust.wav,OAF,disgust,Say the word fit.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_five_disgust.wav,OAF,disgust,Say the word five.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_food_disgust.wav,OAF,disgust,Say the word food.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_gap_disgust.wav,OAF,disgust,Say the word gap.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_gas_disgust.wav,OAF,disgust,Say the word gas.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_gaze_disgust.wav,OAF,disgust,"Say the word, Gaze!"
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_germ_disgust.wav,OAF,disgust,Say the word Jure.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_get_disgust.wav,OAF,disgust,Say the word get.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_gin_disgust.wav,OAF,disgust,Say the word gin.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_goal_disgust.wav,OAF,disgust,Say the word gole.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_good_disgust.wav,OAF,disgust,Say the word good.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_goose_disgust.wav,OAF,disgust,Say the word goose.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_gun_disgust.wav,OAF,disgust,Say the word gun.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_half_disgust.wav,OAF,disgust,Say the word half.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_hall_disgust.wav,OAF,disgust,Say the word hall
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_hash_disgust.wav,OAF,disgust,Say the word hash.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_hate_disgust.wav,OAF,disgust,Say the word hate.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_have_disgust.wav,OAF,disgust,Say the word have
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_haze_disgust.wav,OAF,disgust,Say the word haze.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_hire_disgust.wav,OAF,disgust,Say the word higher.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_hit_disgust.wav,OAF,disgust,Say the word hit
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_hole_disgust.wav,OAF,disgust,Say the word whole.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_home_disgust.wav,OAF,disgust,Say the word home.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_hurl_disgust.wav,OAF,disgust,Say the word hurl.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_hush_disgust.wav,OAF,disgust,Say the word hush.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_jail_disgust.wav,OAF,disgust,Say the word jail.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_jar_disgust.wav,OAF,disgust,Say the word jar.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_join_disgust.wav,OAF,disgust,Say the word join.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_judge_disgust.wav,OAF,disgust,Say the word judge.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_jug_disgust.wav,OAF,disgust,"Say the word, jug."
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_juice_disgust.wav,OAF,disgust,Say the word juice.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_keen_disgust.wav,OAF,disgust,Say the word Keen.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_keep_disgust.wav,OAF,disgust,Say the word keep.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_keg_disgust.wav,OAF,disgust,Say the word K.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_kick_disgust.wav,OAF,disgust,"Say the word, check."
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_kill_disgust.wav,OAF,disgust,Say the word chill.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_king_disgust.wav,OAF,disgust,Say the word King.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_kite_disgust.wav,OAF,disgust,Say the word kite.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_knock_disgust.wav,OAF,disgust,Say the word knock.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_late_disgust.wav,OAF,disgust,Say the word late.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_laud_disgust.wav,OAF,disgust,Say the word law.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_lean_disgust.wav,OAF,disgust,Say the word lean.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_learn_disgust.wav,OAF,disgust,Say the word learn.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_lease_disgust.wav,OAF,disgust,Say the word lease.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_lid_disgust.wav,OAF,disgust,Say the word lid.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_life_disgust.wav,OAF,disgust,Say the word life.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_limb_disgust.wav,OAF,disgust,Say the word limb.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_live_disgust.wav,OAF,disgust,Say the word live.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_loaf_disgust.wav,OAF,disgust,Say the word low.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_long_disgust.wav,OAF,disgust,SAVE A WORLD LONG
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_lore_disgust.wav,OAF,disgust,Say the word lore.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_lose_disgust.wav,OAF,disgust,Say the word lose.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_lot_disgust.wav,OAF,disgust,Say the word lot.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_love_disgust.wav,OAF,disgust,Say the word love.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_luck_disgust.wav,OAF,disgust,Say the word luck.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_make_disgust.wav,OAF,disgust,Say the word make.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_match_disgust.wav,OAF,disgust,Say the word match.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_merge_disgust.wav,OAF,disgust,Say the word merge.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_mess_disgust.wav,OAF,disgust,Say the word mess.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_met_disgust.wav,OAF,disgust,Say the word met.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_mill_disgust.wav,OAF,disgust,Say the word mill.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_mob_disgust.wav,OAF,disgust,Say the word mob.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_mode_disgust.wav,OAF,disgust,Say the word mode.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_mood_disgust.wav,OAF,disgust,Say the word mood.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_moon_disgust.wav,OAF,disgust,Say the word moon.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_mop_disgust.wav,OAF,disgust,Say the word moh.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_mouse_disgust.wav,OAF,disgust,Say the word most.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_nag_disgust.wav,OAF,disgust,Say the word NIG.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_name_disgust.wav,OAF,disgust,Say the word name.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_near_disgust.wav,OAF,disgust,Say the word near.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_neat_disgust.wav,OAF,disgust,Say the word NEET.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_nice_disgust.wav,OAF,disgust,Say the word nice.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_note_disgust.wav,OAF,disgust,Say the word NOT!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_numb_disgust.wav,OAF,disgust,Say the word numb.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_pad_disgust.wav,OAF,disgust,Say the word pad.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_page_disgust.wav,OAF,disgust,Say the word page.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_pain_disgust.wav,OAF,disgust,Say the word pain.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_pass_disgust.wav,OAF,disgust,Say the word past.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_pearl_disgust.wav,OAF,disgust,Say the word Pearl.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_peg_disgust.wav,OAF,disgust,"Say the word, PIG!"
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_perch_disgust.wav,OAF,disgust,Say the word perch.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_phone_disgust.wav,OAF,disgust,Say the word phone
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_pick_disgust.wav,OAF,disgust,Say the word pick.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_pike_disgust.wav,OAF,disgust,Say the word Pike!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_pole_disgust.wav,OAF,disgust,Say the word Paul.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_pool_disgust.wav,OAF,disgust,Say the word POOL.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_puff_disgust.wav,OAF,disgust,Say the word puff.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_rag_disgust.wav,OAF,disgust,Say the word rag.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_raid_disgust.wav,OAF,disgust,Say the word RAID.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_rain_disgust.wav,OAF,disgust,Say the word rain.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_raise_disgust.wav,OAF,disgust,Say the word raise.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_rat_disgust.wav,OAF,disgust,Say the word rat.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_reach_disgust.wav,OAF,disgust,Say the word reach.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_read_disgust.wav,OAF,disgust,Say the word read.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_red_disgust.wav,OAF,disgust,Say the word red.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_ring_disgust.wav,OAF,disgust,Say the word ring.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_ripe_disgust.wav,OAF,disgust,Say the word right.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_road_disgust.wav,OAF,disgust,Say the word road.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_room_disgust.wav,OAF,disgust,Say the word room.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_rose_disgust.wav,OAF,disgust,Say the word rolls.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_rot_disgust.wav,OAF,disgust,Say the word rot.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_rough_disgust.wav,OAF,disgust,Say the word rough.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_rush_disgust.wav,OAF,disgust,Say the word rush.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_said_disgust.wav,OAF,disgust,Say the words said.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_sail_disgust.wav,OAF,disgust,"Say the word, say it."
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_search_disgust.wav,OAF,disgust,Say the word search.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_seize_disgust.wav,OAF,disgust,Say the word C's.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_sell_disgust.wav,OAF,disgust,"Say the word, sell."
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_shack_disgust.wav,OAF,disgust,Say the word Shaq.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_shall_disgust.wav,OAF,disgust,Say the word shall.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_shawl_disgust.wav,OAF,disgust,"Say the word, Shawl."
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_sheep_disgust.wav,OAF,disgust,Say the word sheep.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_shirt_disgust.wav,OAF,disgust,Say the word SHIRT!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_should_disgust.wav,OAF,disgust,Say the word should.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_shout_disgust.wav,OAF,disgust,Say the word shout.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_size_disgust.wav,OAF,disgust,Say the word size.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_soap_disgust.wav,OAF,disgust,"Say the word, soap."
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_soup_disgust.wav,OAF,disgust,Say the word SUP!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_sour_disgust.wav,OAF,disgust,Say the word SOUR.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_south_disgust.wav,OAF,disgust,Say the word south.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_sub_disgust.wav,OAF,disgust,Say the word sub.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_such_disgust.wav,OAF,disgust,Say the word such.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_sure_disgust.wav,OAF,disgust,Say the word sure.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_take_disgust.wav,OAF,disgust,Say the word take.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_talk_disgust.wav,OAF,disgust,Say the word talk.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_tape_disgust.wav,OAF,disgust,Say the word tape.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_team_disgust.wav,OAF,disgust,Say the word team.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_tell_disgust.wav,OAF,disgust,Say the word tell.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_thin_disgust.wav,OAF,disgust,Say the word thin.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_third_disgust.wav,OAF,disgust,Say the word third.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_thought_disgust.wav,OAF,disgust,Say the word THOUGHT!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_thumb_disgust.wav,OAF,disgust,Say the word thumb.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_time_disgust.wav,OAF,disgust,Say the word time.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_tip_disgust.wav,OAF,disgust,Say the word tip.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_tire_disgust.wav,OAF,disgust,Say the word tire.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_ton_disgust.wav,OAF,disgust,Say the word ton.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_tool_disgust.wav,OAF,disgust,Say the word tool.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_tough_disgust.wav,OAF,disgust,Say the word tough.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_turn_disgust.wav,OAF,disgust,Say the word turn.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_vine_disgust.wav,OAF,disgust,Say the word Vine.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_voice_disgust.wav,OAF,disgust,Say the word voice.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_void_disgust.wav,OAF,disgust,Say the word void.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_vote_disgust.wav,OAF,disgust,Say the word vote.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_wag_disgust.wav,OAF,disgust,Say the word wag.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_walk_disgust.wav,OAF,disgust,Say the word walk.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_wash_disgust.wav,OAF,disgust,SAY THE WORLD WASH!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_week_disgust.wav,OAF,disgust,Say the word week.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_wheat_disgust.wav,OAF,disgust,Say the word wheat.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_when_disgust.wav,OAF,disgust,Say the word when.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_which_disgust.wav,OAF,disgust,Say the word which.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_whip_disgust.wav,OAF,disgust,Say the word whip.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_white_disgust.wav,OAF,disgust,Say the word white.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_wife_disgust.wav,OAF,disgust,Say the word wife.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_wire_disgust.wav,OAF,disgust,Say the word wire.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_witch_disgust.wav,OAF,disgust,Say the word which
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_yearn_disgust.wav,OAF,disgust,Say the word YUR!
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_yes_disgust.wav,OAF,disgust,Say the word yes.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_young_disgust.wav,OAF,disgust,Say the word young.
/content/drive/MyDrive/speech_emotion_project/data/OAF_disgust/OAF_youth_disgust.wav,OAF,disgust,Say the word youth.
/content/drive/MyDrive/speech_emotion_project/data/OAF_happy/OAF_back_happy.wav,OAF,happy,Say the word back.
/content/drive/MyDrive/speech_emotion_project/data/OAF_happy/OAF_bar_happy.wav,OAF,happy,Say the word bar.
/content/drive/MyDrive/speech_emotion_project/data/OAF_happy/OAF_base_happy.wav,OAF,happy,Say the word base.
/content/drive/MyDrive/speech_emotion_project/data/OAF_happy/OAF_bath_happy.wav,OAF,happy,Say the word bath.
/content/drive/MyDrive/speech_emotion_project/data/OAF_happy/OAF_bean_happy.wav,OAF,happy,Say the word being.
